"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-01,-14,-9,-21,-11,-20,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-02,-10,-10,-5,-11,-20,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-03,-12,-9,-9,-7,-22,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-04,-13,-11,-6,0,-21,12
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-05,-13,-11,-11,-11,-19,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-06,-16,-11,-11,-5,-23,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-07,-13,-11,-18,-3,-18,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-08,-15,-12,-22,-15,-20,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-09,-13,-14,-6,-8,-21,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-10,-12,-10,-13,-13,-22,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-11,-11,-9,-7,-2,-22,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-12,-12,-10,-14,-4,-20,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-13,-14,-10,-11,-4,-21,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-14,-12,-10,-11,-6,-20,8
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-15,-15,-12,-21,-17,-20,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-16,-11,-13,-9,-8,-21,11
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-17,-14,-11,-12,-10,-21,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-18,-14,-13,-8,-1,-19,12
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-19,-13,-12,-10,-7,-19,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-20,-15,-12,-8,-1,-22,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-21,-14,-13,-18,-1,-20,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-22,-12,-12,-20,-9,-21,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-23,-9,-13,-6,-10,-21,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-24,-10,-10,-15,-8,-20,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-25,-8,-7,-7,-4,-19,10
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-26,-9,-7,-12,-6,-19,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-27,-10,-7,-9,4,-21,8
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-28,-17,-11,-16,-1,-24,9
"KW","Kuwait","Al Jahra Governorate","","","KW-JA",NA,2020-11-29,-10,-6,-20,-9,-21,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-15,4,9,3,13,3,1
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-16,0,6,1,12,7,0
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-17,-1,4,0,15,6,0
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-18,2,3,-3,17,6,0
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-19,1,2,2,9,5,-1
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-20,1,2,4,13,4,-1
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-21,5,9,6,14,2,0
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-22,4,6,6,12,3,0
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-23,5,9,6,14,1,-1
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-24,5,10,4,16,-1,-1
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-25,-4,-3,-2,1,-56,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-26,-11,-4,-12,2,-53,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-27,-20,-5,-21,1,-33,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-28,-20,-5,-27,-2,-2,6
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-02-29,-13,-4,-13,5,0,4
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-01,-10,0,-10,6,-3,4
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-02,-10,-1,-10,9,-3,4
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-03,-6,-1,-11,19,-3,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-04,-7,-2,-7,8,-4,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-05,-11,-3,-11,12,-3,6
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-06,-9,-5,-14,16,-3,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-07,-10,-5,-11,14,0,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-08,-10,-3,-5,12,-3,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-09,-11,-1,-4,15,-4,5
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-10,-10,-2,-7,18,-4,6
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-11,-9,11,1,9,-6,4
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-12,-30,2,-20,-2,-25,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-13,-41,-5,-41,-18,-15,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-14,-40,-15,-42,-23,-18,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-15,-41,-8,-38,-16,-36,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-16,-45,-13,-41,-17,-41,19
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-17,-45,-15,-45,-17,-42,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-18,-47,-17,-46,-26,-45,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-19,-50,-17,-50,-23,-44,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-20,-55,-18,-58,-30,-35,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-21,-48,-15,-44,-23,-34,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-22,-64,-35,-59,-52,-69,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-23,-61,-29,-56,-43,-51,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-24,-58,-26,-54,-38,-52,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-25,-57,-25,-53,-41,-53,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-26,-60,-25,-53,-44,-52,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-27,-63,-25,-64,-48,-47,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-28,-62,-30,-57,-42,-45,21
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-29,-61,-28,-53,-40,-52,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-30,-63,-33,-57,-40,-55,27
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-03-31,-63,-34,-61,-38,-55,27
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-01,-64,-33,-58,-42,-56,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-02,-67,-36,-63,-46,-56,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-03,-70,-37,-70,-51,-49,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-04,-64,-35,-61,-43,-50,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-05,-62,-30,-59,-41,-57,27
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-06,-65,-33,-59,-39,-58,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-07,-65,-37,-61,-43,-59,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-08,-66,-39,-60,-46,-60,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-09,-68,-39,-64,-50,-59,32
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-10,-70,-35,-69,-50,-50,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-11,-63,-31,-58,-42,-51,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-12,-62,-29,-53,-42,-58,27
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-13,-64,-34,-57,-38,-58,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-14,-64,-37,-58,-37,-57,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-15,-64,-37,-56,-40,-58,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-16,-67,-39,-60,-44,-57,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-17,-70,-41,-68,-45,-48,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-18,-65,-42,-61,-43,-49,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-19,-63,-39,-58,-41,-56,27
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-20,-65,-40,-59,-38,-56,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-21,-64,-38,-59,-36,-56,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-22,-63,-37,-55,-34,-56,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-23,-65,-36,-61,-37,-56,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-24,-75,-47,-75,-54,-54,25
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-25,-70,-44,-65,-47,-53,25
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-26,-68,-43,-62,-46,-59,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-27,-69,-45,-65,-40,-59,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-28,-68,-45,-64,-40,-58,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-29,-68,-46,-62,-43,-59,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-04-30,-70,-48,-64,-43,-58,33
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-01,-73,-45,-72,-48,-50,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-02,-68,-45,-63,-44,-51,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-03,-66,-42,-62,-39,-57,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-04,-68,-45,-60,-43,-58,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-05,-67,-43,-62,-41,-58,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-06,-68,-44,-63,-45,-60,32
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-07,-68,-41,-63,-45,-58,33
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-08,-67,-35,-67,-43,-46,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-09,-56,-22,-52,-36,-48,21
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-10,-56,-26,-49,-40,-62,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-11,-90,-81,-84,-82,-89,43
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-12,-88,-77,-82,-80,-88,43
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-13,-88,-76,-80,-78,-88,43
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-14,-89,-76,-84,-81,-87,45
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-15,-89,-76,-86,-82,-77,32
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-16,-88,-75,-81,-80,-83,34
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-17,-87,-74,-81,-76,-86,41
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-18,-87,-72,-79,-77,-86,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-19,-87,-71,-80,-77,-86,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-20,-87,-71,-80,-78,-86,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-21,-88,-71,-82,-79,-86,46
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-22,-88,-71,-84,-78,-75,32
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-23,-86,-70,-81,-77,-81,34
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-24,-88,-79,-80,-75,-90,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-25,-87,-72,-80,-74,-88,41
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-26,-86,-70,-79,-77,-87,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-27,-87,-70,-80,-78,-85,42
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-28,-88,-72,-82,-80,-85,45
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-29,-86,-71,-84,-80,-73,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-30,-87,-73,-81,-79,-81,34
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-05-31,-69,-40,-58,-47,-63,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-01,-69,-40,-60,-44,-62,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-02,-67,-40,-59,-37,-61,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-03,-67,-42,-57,-41,-61,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-04,-71,-44,-63,-46,-61,33
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-05,-72,-46,-67,-44,-46,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-06,-69,-43,-59,-43,-52,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-07,-66,-39,-52,-40,-59,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-08,-68,-41,-55,-39,-58,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-09,-66,-38,-56,-34,-57,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-10,-66,-39,-55,-40,-59,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-11,-69,-41,-59,-41,-58,32
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-12,-70,-42,-65,-45,-44,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-13,-66,-39,-57,-41,-49,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-14,-64,-35,-51,-39,-56,28
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-15,-67,-39,-54,-40,-56,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-16,-66,-40,-55,-34,-56,30
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-17,-66,-40,-54,-40,-56,29
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-18,-68,-41,-61,-38,-55,31
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-19,-70,-42,-67,-42,-41,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-20,-65,-39,-56,-40,-46,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-21,-53,-29,-43,-26,-47,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-22,-55,-29,-48,-24,-48,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-23,-54,-29,-48,-16,-47,24
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-24,-55,-29,-48,-24,-46,23
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-25,-59,-30,-52,-27,-45,25
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-26,-61,-33,-58,-27,-33,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-27,-55,-30,-49,-25,-36,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-28,-54,-27,-43,-24,-43,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-29,-56,-28,-46,-19,-43,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-06-30,-41,-25,-40,-8,-40,19
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-01,-40,-24,-41,-18,-40,19
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-02,-45,-25,-42,-19,-39,21
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-03,-46,-25,-49,-25,-28,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-04,-41,-24,-40,-17,-30,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-05,-40,-21,-38,-19,-39,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-06,-43,-24,-39,-16,-38,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-07,-38,-21,-39,-7,-38,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-08,-40,-22,-39,-16,-36,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-09,-44,-23,-46,-21,-36,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-10,-45,-24,-53,-20,-26,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-11,-38,-22,-40,-15,-26,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-12,-37,-17,-36,-10,-35,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-13,-40,-20,-34,-9,-34,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-14,-37,-20,-38,-6,-35,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-15,-39,-21,-37,-11,-34,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-16,-44,-22,-42,-18,-33,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-17,-45,-21,-45,-19,-23,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-18,-38,-18,-34,-13,-25,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-19,-38,-16,-32,-13,-33,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-20,-40,-18,-35,-9,-33,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-21,-37,-17,-36,-4,-33,17
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-22,-41,-22,-41,-15,-33,18
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-23,-44,-20,-45,-18,-32,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-24,-45,-19,-48,-22,-21,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-25,-37,-16,-36,-16,-23,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-26,-36,-13,-33,-11,-31,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-27,-38,-15,-33,-10,-31,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-28,-30,-8,-30,4,-30,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-29,-28,-5,-27,-10,-32,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-30,-41,-11,-39,-22,-61,26
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-07-31,-43,-21,-40,-5,-26,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-01,-36,-18,-30,-11,-50,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-02,-34,-14,-23,-12,-61,22
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-03,-35,-15,-22,-8,-51,20
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-04,-35,-14,-30,-4,-30,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-05,-35,-15,-30,-14,-31,15
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-06,-39,-16,-35,-17,-30,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-07,-39,-15,-41,-19,-20,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-08,-34,-14,-30,-15,-22,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-09,-33,-10,-28,-16,-29,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-10,-34,-13,-32,-14,-30,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-11,-32,-12,-26,-8,-30,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-12,-33,-14,-28,-14,-30,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-13,-38,-15,-33,-16,-29,16
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-14,-39,-16,-38,-17,-20,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-15,-33,-15,-27,-10,-21,11
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-16,-33,-11,-23,-14,-29,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-17,-36,-15,NA,NA,-28,14
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-18,-32,-16,NA,NA,-26,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-19,-30,-15,NA,NA,-28,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-20,-34,-17,-25,NA,-57,21
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-21,-36,-16,-34,NA,-19,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-22,-33,-16,-26,NA,-20,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-23,-31,-12,-26,NA,-26,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-24,-33,-13,NA,NA,-26,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-25,-30,-12,NA,NA,-26,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-26,-31,-12,NA,NA,-26,12
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-27,-35,-12,-30,NA,-25,13
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-28,-34,-12,-33,NA,-19,11
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-29,-31,-11,-28,NA,-19,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-30,-22,-2,NA,NA,-27,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-08-31,-24,-5,NA,NA,-24,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-01,-23,-8,NA,NA,-24,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-02,-24,-8,NA,NA,-25,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-03,-25,-10,-27,NA,-24,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-04,-23,-8,-24,NA,-17,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-05,-22,-8,-21,NA,-19,7
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-06,-22,-8,NA,NA,-25,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-07,-26,-9,NA,NA,-25,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-08,-23,-10,NA,NA,-25,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-09,-25,-9,NA,NA,-24,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-10,-25,-11,-22,NA,-23,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-11,-23,-9,-23,-18,-17,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-12,-21,-8,-19,-14,-18,7
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-13,-23,-7,-22,-21,-23,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-14,-27,-10,-18,-15,-21,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-15,-23,-12,-21,-13,-20,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-16,-26,-13,-24,-20,-22,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-17,-26,-12,-26,-21,-22,11
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-18,-24,-11,-25,-17,-16,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-19,-23,-10,-21,-12,-18,7
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-20,-24,-9,-22,-15,-21,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-21,-26,-9,-14,-10,-23,9
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-22,-22,-10,-16,-3,-22,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-23,-23,-8,-16,-9,-22,10
"KW","Kuwait","Hawalli Governorate","","","KW-HA",NA,2020-09-24,-24,-8,-18,-6,-21,11
